"STATION","DATE","ACMH","ACSH","ADPT","ASLP","ASTP","AWBT","AWND","DAEV","DASF","DAWM","EVAP","FMTM","MDEV","MDSF","MDWM","PGTM","PRCP","PSUN","RHAV","RHMN","RHMX","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WDMV","WESD","WSF1","WSF2","WSF5","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094728","2022-04-23",,,"32","30.33","30.18","45","5.14",,,,,,,,,,"0.00",,"   40","   27","   55","0.0","0.0",,"65","51",,,,"  170","  190",,,,,,"10.1","17.0",,,,,,,,,,"    1",,,,,,,,,,,
"USW00094728","2022-04-24",,,"32","30.23","30.09","45","5.37",,,,,,,,,,"0.00",,"   43","   31","   66","0.0","0.0",,"63","48",,,,"   60","  130",,,,,,"14.1","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-04-25",,,"34","30.23","30.09","44","4.92",,,,,,,,,,"0.00",,"   50","   30","   63","0.0","0.0",,"58","46",,,,"  130","  120",,,,,,"12.1","18.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-04-26",,,"49","30.03","29.91","52","3.36",,,,,,,,,,"0.02",,"   80","   61","   90","0.0","0.0",,"60","52",,,,"   50","  120",,,,,,"10.1","18.1",,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094728","2022-04-27",,,"26","29.95","29.81","40","10.51",,,,,,,,,,"0.00",,"   41","   27","   72","0.0","0.0",,"58","41",,,,"  300","  320",,,,,,"19.9","32.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-04-28",,,"13","30.01","29.85","36","10.29",,,,,,,,,,"0.00",,"   28","   11","   51","0.0","0.0",,"58","40",,,,"  300","  320",,,,,,"21.0","34.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-04-29",,,"9","30.07","29.91","37","7.83",,,,,,,,,,"0.00",,"   19","    9","   33","0.0","0.0",,"63","41",,,,"  300","  300",,,,,,"18.1","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-04-30",,,"18","30.10","29.96","41","2.91",,,,,,,,,,"0.00",,"   24","   14","   37","0.0","0.0",,"68","44",,,,"  300","  360",,,,,,"13.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-05-01",,,"33","30.10","29.95","47","3.13",,,,,,,,,,"0.00",,"   43","   18","   74","0.0","0.0",,"69","47",,,,"  130","  130",,,,,,"13.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-05-02",,,"49","30.05","29.90","51","4.70",,,,,,,,,,"0.23",,"   87","   60","   97","0.0","0.0",,"56","51",,,,"   60","  260",,,,,,"12.1","17.0",,,"    1",,"    1",,,,,,,,,,,,,,,,
"USW00094728","2022-05-03",,,"47","30.14","29.99","51","5.82",,,,,,,,,,"0.00",,"   72","   56","   86","0.0","0.0",,"62","51",,,,"   80","   50",,,,,,"13.0","19.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-05-04",,,"51","29.98","29.84","54","2.46",,,,,,,,,,"0.08",,"   83","   70","   97","0.0","0.0",,"65","50",,,,"   10","   90",,,,,,"8.9","16.1",,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094728","2022-05-05",,,"45","30.04","29.90","54","4.25",,,,,,,,,,"0.00",,"   53","   30","   78","0.0","0.0",,"74","56",,,,"   50","   20",,,,,,"14.1","19.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-05-06",,,"50","29.92","29.78","52","3.58",,,,,,,,,,"0.69",,"   86","   60","   97","0.0","0.0",,"61","49",,,,"   50","   50",,,,,,"13.0","19.9",,,"    1",,,,,,,,,,,,,,,,,,
"USW00094728","2022-05-07",,,"43","29.86","29.70","46","10.96",,,,,,,,,,"0.92",,"   85","   56","   97","0.0","0.0",,"50","45",,,,"   60","   50",,,,,,"21.9","34.0",,,"    1",,,,,,,,,,,,,,,,,,
"USW00094728","2022-05-08",,,"30","30.09","29.93","42","11.18",,,,,,,,,,"0.00",,"   45","   27","   63","0.0","0.0",,"58","45",,,,"   60","   60",,,,,,"23.9","31.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-05-09",,,"19","30.22","30.08","42","11.41",,,,,,,,,,"0.00",,"   23","   13","   37","0.0","0.0",,"70","47",,,,"   60","   60",,,,,,"21.0","30.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-05-10",,,"24","30.32","30.17","45","10.07",,,,,,,,,,"0.00",,"   24","   15","   39","0.0","0.0",,"73","51",,,,"   50","   50",,,,,,"23.0","30.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-05-11",,,"38","30.26","30.11","51","5.59",,,,,,,,,,"0.00",,"   43","   23","   75","0.0","0.0",,"75","53",,,,"   50","   50",,,,,,"18.1","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-05-12",,,"55","30.28","30.13","59","4.92",,,,,,,,,,"0.00",,"   72","   57","   90","0.0","0.0",,"75","58",,,,"   50","   80",,,,,,"14.1","19.9",,,"    1",,,,,,,,,,,,,,,,,,
"USW00094728","2022-05-13",,,"60","30.24","30.11","61","4.25",,,,,,,,,,"0.03",,"   90","   73","   97","0.0","0.0",,"72","57",,,,"   70","   60",,,,,,"14.1","19.0",,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094728","2022-05-14",,,"62","30.06","29.91","62","2.91",,,,,,,,,,"0.22",,"   92","   76","   97","0.0","0.0",,"72","60",,,,"  150","  130",,,,,,"8.1","14.1",,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094728","2022-05-15",,,"62","29.86","29.73","63","2.24",,,,,,,,,,"0.10",,"   84","   64","  100","0.0","0.0",,"76","60",,,,"  220","  180",,,,,,"8.9","16.1",,,"    1",,,,,,,,,,,,,,,,,,
"USW00094728","2022-05-16",,,"62","29.67","29.54","64","4.92",,,,,,,,,,"0.12",,"   78","   63","   91","0.0","0.0",,"75","61",,,,"  270","  250",,,,,,"15.0","23.0",,,"    1",,"    1",,,,,"    1",,,,,,,,,,,
"USW00094728","2022-05-17",,,"43","29.77","29.60","54","6.93",,,,,,,,,,"0.00",,"   46","   26","   72","0.0","0.0",,"77","57",,,,"  290","  290",,,,,,"19.9","33.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-05-18",,,"40","29.92","29.78","52","4.03",,,,,,,,,,"0.01",,"   45","   27","   65","0.0","0.0",,"72","55",,,,"  300","  290",,,,,,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-05-19",,,"54","29.78","29.64","56","2.46",,,,,,,,,,"0.73",,"   87","   70","   97","0.0","0.0",,"66","54",,,,"  230","  140",,,,,,"8.9","15.0",,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094728","2022-05-20",,,"58","29.93","29.78","60","3.58",,,,,,,,,,"0.40",,"   87","   71","   97","0.0","0.0",,"69","55",,,,"  120","  130",,,,,,"10.1","17.0",,,"    1","    1","    1",,,,,"    1",,,,,,,,,,,
"USW00094728","2022-05-21",,,"65","29.99","29.83","68","1.57",,,,,,,,,,"0.00",,"   71","   50","   97","0.0","0.0",,"90","62",,,,"  230","  230",,,,,,"8.9","14.1",,,"    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00094728","2022-05-22",,,"66","29.98","29.83","71","4.03",,,,,,,,,,"0.00",,"   62","   46","   79","0.0","0.0",,"89","72",,,,"  310","  310",,,,,,"14.1","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-05-23",,,"45","30.17","30.00","55","6.71",,,,,,,,,,"0.00",,"   45","   29","   68","0.0","0.0",,"73","61",,,,"   50","   40",,,,,,"16.1","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-05-24",,,"48","30.29","30.13","54","4.70",,,,,,,,,,"0.00",,"   61","   50","   72","0.0","0.0",,"67","57",,,,"   60","   60",,,,,,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-05-25",,,"45","30.36","30.22","52","2.91",,,,,,,,,,"0.00",,"   58","   42","   83","0.0","0.0",,"70","53",,,,"  150","  130",,,,,,"8.9","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-05-26",,,"53","30.23","30.07","57","3.58",,,,,,,,,,"0.00",,"   71","   55","   87","0.0","0.0",,"70","54",,,,"  140","  120",,,,,,"12.1","19.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-05-27",,,"64","29.90","29.75","66","2.91",,,,,,,,,,"0.27",,"   85","   60","   93","0.0","0.0",,"80","65",,,,"  210","  170",,,,,,"12.1","19.9",,,"    1",,"    1",,,,,,,,,,,,,,,,
"USW00094728","2022-05-28",,,"62","29.76","29.60","64","3.36",,,,,,,,,,"0.72",,"   82","   66","   97","0.0","0.0",,"74","63",,,,"  260","  240",,,,,,"21.0","42.9",,,"    1","    1","    1",,,,,,,,,,,,,,,,
"USW00094728","2022-05-29",,,"54","30.04","29.90","60","1.79",,,,,,,,,,"0.00",,"   61","   42","   84","0.0","0.0",,"77","59",,,,"  250","  150",,,,,,"8.1","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-05-30",,,"61","30.06","29.93","66","2.91",,,,,,,,,,"0.00",,"   62","   44","   84","0.0","0.0",,"84","63",,,,"  240","  130",,,,,,"8.9","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-05-31",,,,,,,"4.92",,,,,,,,,,"0.00",,"   48","   33","   71","0.0","0.0",,"93","65",,,,"   60","   70",,,,,,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-06-01",,,"57","29.94","29.78","59","6.49",,,,,,,,,,"0.71",,"   80","   61","   97","0.0","0.0",,"72","60",,,,"   60","   60",,,,,,"16.1","21.0",,,"    1",,"    1",,,,,,,,,,,,,,,,
"USW00094728","2022-06-02",,,"65","29.74","29.61","66","3.13",,,,,,,,,,"0.45",,"   89","   62","   97","0.0","0.0",,"79","62",,,,"  360","  350",,,,,,"13.0","21.9",,,"    1",,,,,,,,,,,,,,,,,,
"USW00094728","2022-06-03",,,"59","29.77","29.62","63","3.58",,,,,,,,,,"0.00",,"   73","   38","   97","0.0","0.0",,"76","62",,,,"   50","   50",,,,,,"8.1","12.1",,,"    1",,,,,,,,,,,,,,,,,,
"USW00094728","2022-06-04",,,"49","29.86","29.72","59","2.24",,,,,,,,,,"0.00",,"   49","   26","   68","0.0","0.0",,"80","61",,,,"  340","  170",,,,,,"8.9","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-06-05",,,"40","29.99","29.84","53","3.58",,,,,,,,,,"0.00",,"   38","   26","   56","0.0","0.0",,"77","57",,,,"   40","   40",,,,,,"12.1","18.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-06-06",,,"44","30.03","29.88","57","4.25",,,,,,,,,,"0.00",,"   39","   28","   52","0.0","0.0",,"80","63",,,,"  220","  220",,,,,,"12.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-06-07",,,"57","30.01","29.88","62","5.59",,,,,,,,,,"0.08",,"   68","   43","   93","0.0","0.0",,"78","63",,,,"  150","  180",,,,,,"13.0","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-06-08",,,"61","29.85","29.72","66","4.47",,,,,,,,,,"0.03",,"   66","   32","   96","0.0","0.0",,"82","66",,,,"  280","  280",,,,,,"12.1","18.1",,,"    1",,,,,,,,,,,,,,,,,,
"USW00094728","2022-06-09",,,"60","29.66","29.52","65","6.71",,,,,,,,,,"0.83",,"   65","   43","   96","0.0","0.0",,"81","65",,,,"  240","  250",,,,,,"18.1","29.1",,,"    1",,"    1",,,,,,,,,,,,,,,,
"USW00094728","2022-06-10",,,"49","29.84","29.70","58","5.59",,,,,,,,,,"0.00",,"   46","   32","   68","0.0","0.0",,"77","63",,,,"  260","  240",,,,,,"14.1","21.0",,,,,,,,,,"    1",,,,,,,,,,,
"USW00094728","2022-06-11",,,"54","29.92","29.78","61","3.13",,,,,,,,,,"0.00",,"   58","   44","   70","0.0","0.0",,"74","66",,,,"  230","  230",,,,,,"8.9","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-06-12",,,"61","29.95","29.82","64","2.68",,,,,,,,,,"0.05",,"   80","   68","   90","0.0","0.0",,"72","63",,,,"  130","  130",,,,,,"8.9","17.0",,,"    1",,,,,,,,,,,,,,,,,,
"USW00094728","2022-06-13",,,"62","29.90","29.75","68","2.46",,,,,,,,,,"0.00",,"   62","   35","   93","0.0","0.0",,"85","68",,,,"  310","  240",,,,,,"10.1","19.0",,,"    1",,,,,,,,,,,,,,,,,,
"USW00094728","2022-06-14",,,"53","29.92","29.78","62","4.25",,,,,,,,,,"0.00",,"   47","   36","   57","0.0","0.0",,"81","68",,,,"   50","   50",,,,,,"10.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-06-15",,,"57","30.09","29.93","63","3.58",,,,,,,,,,"0.00",,"   61","   38","   76","0.0","0.0",,"83","66",,,,"   60","   50",,,,,,"14.1","21.0",,,,,,,,,,"    1",,,,,,,,,,,
"USW00094728","2022-06-16",,,"61","30.09","29.96","63","3.36",,,,,,,,,,"0.32",,"   82","   68","   96","0.0","0.0",,"71","61",,,,"  200","  180",,,,,,"10.1","19.9",,,"    1",,,,,,,,,,,,,,,,,,
"USW00094728","2022-06-17",,,"60","29.70","29.59","67","6.26",,,,,,,,,,"0.00",,"   57","   33","   84","0.0","0.0",,"88","69",,,,"  270","  250",,,,,,"17.0","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-06-18",,,"46","29.74","29.60","55","8.72",,,,,,,,,,"0.00",,"   51","   43","   58","0.0","0.0",,"75","58",,,,"  300","  290",,,,,,"18.1","32.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-06-19",,,"38","29.95","29.78","51","6.93",,,,,,,,,,"0.00",,"   39","   25","   58","0.0","0.0",,"73","54",,,,"  300","  300",,,,,,"16.1","27.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-06-20",,,"42","30.10","29.96","55","3.58",,,,,,,,,,"0.00",,"   39","   24","   58","0.0","0.0",,"78","57",,,,"  300","  280",,,,,,"12.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-06-21",,,"53","30.11","29.96","60","2.46",,,,,,,,,,"0.06",,"   61","   35","   90","0.0","0.0",,"80","63",,,,"   70","   70",,,,,,"8.9","13.0",,,"    1",,,,,,,,,,,,,,,,,,
"USW00094728","2022-06-22",,,"60","30.02","29.88","62","4.92",,,,,,,,,,"0.02",,"   85","   75","   93","0.0","0.0",,"67","62",,,,"  130","  120",,,,,,"12.1","21.0",,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094728","2022-06-23",,,"60","29.97","29.83","62","3.13",,,,,,,,,,"0.08",,"   78","   63","   93","0.0","0.0",,"74","61",,,,"  120","  130",,,,,,"12.1","19.0",,,"    1",,,,,,,,,,,,,,,,,,
"USW00094728","2022-06-24",,,"62","30.01","29.87","66","2.91",,,,,,,,,,"0.00",,"   73","   49","   93","0.0","0.0",,"81","63",,,,"  240","  160",,,,,,"8.1","16.1",,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094728","2022-06-25",,,"60","30.08","29.93","68","2.24",,,,,,,,,,"0.00",,"   55","   27","   81","0.0","0.0",,"90","69",,,,"  290","  300",,,,,,"8.9","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-06-26",,,"61","30.06","29.92","68","3.58",,,,,,,,,,"0.00",,"   54","   40","   69","0.0","0.0",,"89","74",,,,"  140","  190",,,,,,"12.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-06-27",,,"66","29.96","29.81","68","2.91",,,,,,,,,,"0.29",,"   81","   64","   90","0.0","0.0",,"77","69",,,,"  230","  230",,,,,,"12.1","17.0",,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094728","2022-06-28",,,"51","30.14","30.00","60","2.46",,,,,,,,,,"0.00",,"   50","   37","   68","0.0","0.0",,"79","66",,,,"  300","  290",,,,,,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-06-29",,,"57","30.19","30.04","64","2.01",,,,,,,,,,"0.00",,"   56","   33","   75","0.0","0.0",,"84","66",,,,"  250","  230",,,,,,"10.1","18.1",,,,,,,,,,"    1",,,,,,,,,,,
"USW00094728","2022-06-30",,,"57","30.15","30.02","65","2.91",,,,,,,,,,"0.00",,"   51","   32","   68","0.0","0.0",,"86","69",,,,"  270","  260",,,,,,"10.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-07-01",,,"66","30.00","29.88","71","3.80",,,,,,,,,,"0.00",,"   60","   35","   79","0.0","0.0",,"91","73",,,,"  240","  210",,,,,,"12.1","18.1",,,,,,,,,,"    1",,,,,,,,,,,
"USW00094728","2022-07-02",,,"67","29.90","29.76","72","3.13",,,,,,,,,,"0.00",,"   64","   51","   88","0.0","0.0",,"87","73",,,,"  280","  210",,,,,,"10.1","19.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-07-03",,,"54","30.00","29.87","64","3.80",,,,,,,,,,"0.00",,"   42","   24","   69","0.0","0.0",,"88","73",,,,"  280","  270",,,,,,"10.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-07-04",,,"48","30.12","29.98","61","2.68",,,,,,,,,,"0.00",,"   38","   22","   56","0.0","0.0",,"85","65",,,,"  270","  250",,,,,,"8.9","16.1",,,,,,,,,,"    1",,,,,,,,,,,
"USW00094728","2022-07-05",,,"61","29.97","29.81","67","4.47",,,,,,,,,,"0.09",,"   64","   39","   94","0.0","0.0",,"87","70",,,,"  200","  170",,,,,,"12.1","19.9",,,"    1",,,,,,,,,,,,,,,,,,
"USW00094728","2022-07-06",,,"64","29.84","29.70","70","5.14",,,,,,,,,,"0.00",,"   63","   46","   94","0.0","0.0",,"85","71",,,,"   50","  300",,,,,,"13.0","19.9",,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094728","2022-07-07",,,"61","29.99","29.83","67","4.92",,,,,,,,,,"0.00",,"   63","   43","   81","0.0","0.0",,"84","69",,,,"   70","   70",,,,,,"12.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-07-08",,,"66","29.99","29.84","69","1.34",,,,,,,,,,"0.24",,"   80","   60","   94","0.0","0.0",,"83","68",,,,"  290","  290",,,,,,"8.1","13.0",,,"    1",,,,,,,,,,,,,,,,,,
"USW00094728","2022-07-09",,,"59","30.02","29.88","66","2.91",,,,,,,,,,"0.00",,"   55","   30","   87","0.0","0.0",,"85","71",,,,"   60","   50",,,,,,"10.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-07-10",,,"52","30.05","29.91","61","5.82",,,,,,,,,,"0.00",,"   49","   29","   66","0.0","0.0",,"83","67",,,,"   60","   60",,,,,,"14.1","18.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-07-11",,,"57","29.92","29.80","64","5.14",,,,,,,,,,"0.00",,"   54","   40","   71","0.0","0.0",,"85","67",,,,"  210","  220",,,,,,"13.0","21.9",,,,,,,,,,"    1",,,,,,,,,,,
"USW00094728","2022-07-12",,,"66","29.75","29.63","71","5.82",,,,,,,,,,"0.00",,"   62","   48","   84","0.0","0.0",,"90","70",,,,"  240","  250",,,,,,"15.0","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-07-13",,,"62","29.86","29.72","69","2.68",,,,,,,,,,"0.00",,"   52","   31","   69","0.0","0.0",,"91","74",,,,"  290","  180",,,,,,"8.9","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-07-14",,,"61","29.97","29.80","68","3.80",,,,,,,,,,"0.00",,"   52","   34","   76","0.0","0.0",,"90","72",,,,"  300","  310",,,,,,"12.1","18.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-07-15",,,"58","30.12","29.98","66","4.47",,,,,,,,,,"0.00",,"   53","   32","   74","0.0","0.0",,"86","73",,,,"   70","   60",,,,,,"12.1","18.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-07-16",,,"68","30.08","29.94","70","2.68",,,,,,,,,,"1.11",,"   78","   53","   96","0.0","0.0",,"85","66",,,,"   50","   60",,,,,,"19.9","30.0",,,"    1","    1","    1",,,,,"    1",,,,,,,,,,,
"USW00094728","2022-07-17",,,"67","30.01","29.87","71","2.46",,,,,,,,,,"0.00",,"   71","   60","   88","0.0","0.0",,"83","71",,,,"  240","  230",,,,,,"12.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-07-18",,,"73","29.86","29.75","74","2.91",,,,,,,,,,"1.85",,"   89","   72","   96","0.0","0.0",,"81","69",,,,"   60","  290",,,,,,"16.1","23.9",,,"    1","    1",,,,,,,,,,,,,,,,,
"USW00094728","2022-07-19",,,"65","29.77","29.62","71","5.14",,,,,,,,,,"0.00",,"   59","   41","   84","0.0","0.0",,"90","73",,,,"  260","  260",,,,,,"13.0","19.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-07-20",,,"67","29.75","29.61","73","4.03",,,,,,,,,,"0.00",,"   54","   44","   64","0.0","0.0",,"95","78",,,,"  220","  230",,,,,,"10.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-07-21",,,"70","29.67","29.53","75","4.03",,,,,,,,,,"0.16",,"   65","   38","   94","0.0","0.0",,"92","74",,,,"   40","  300",,,,,,"14.1","29.1",,,"    1",,"    1",,,,,,,,,,,,,,,,
"USW00094728","2022-07-22",,,"64","29.86","29.70","71","2.68",,,,,,,,,,"0.00",,"   52","   30","   62","0.0","0.0",,"94","78",,,,"  280","  280",,,,,,"10.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-07-23",,,"64","29.99","29.84","71","2.01",,,,,,,,,,"0.00",,"   51","   31","   67","0.0","0.0",,"95","78",,,,"  230","  210",,,,,,"10.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-07-24",,,"64","29.97","29.83","72","4.92",,,,,,,,,,"0.00",,"   49","   32","   70","0.0","0.0",,"95","79",,,,"  240","  230",,,,,,"13.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-07-25",,,"73","29.86","29.72","76","4.70",,,,,,,,,,"0.98",,"   74","   63","   94","0.0","0.0",,"86","73",,,,"  300","  280",,,,,,"17.0","27.1",,,"    1","    1","    1",,,,,,,,,,,,,,,,
"USW00094728","2022-07-26",,,"58","29.98","29.83","65","3.80",,,,,,,,,,"0.00",,"   54","   42","   72","0.0","0.0",,"81","71",,,,"   50","   50",,,,,,"13.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-07-27",,,"61","29.92","29.79","67","2.24",,,,,,,,,,"0.00",,"   57","   44","   71","0.0","0.0",,"85","70",,,,"  140","  130",,,,,,"8.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-07-28",,,"71","29.83","29.69","74","3.80",,,,,,,,,,"0.02",,"   73","   57","   91","0.0","0.0",,"87","73",,,,"  250","  190",,,,,,"12.1","17.0",,,"    1",,,,,,,,,,,,,,,,,,
"USW00094728","2022-07-29",,,"66","29.89","29.75","71","3.36",,,,,,,,,,"0.10",,"   66","   49","   90","0.0","0.0",,"85","72",,,,"  230","  230",,,,,,"13.0","19.9",,,"    1",,,,,,,,,,,,,,,,,,
"USW00094728","2022-07-30",,,"57","30.02","29.86","66","4.70",,,,,,,,,,"0.00",,"   46","   33","   74","0.0","0.0",,"87","73",,,,"  310","  270",,,,,,"14.1","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-07-31",,,"61","30.13","30.00","67","2.01",,,,,,,,,,"0.00",,"   56","   37","   71","0.0","0.0",,"86","71",,,,"  170","  170",,,,,,"8.1","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-08-01",,,"67","29.95","29.82","69","2.68",,,,,,,,,,"0.48",,"   88","   76","   96","0.0","0.0",,"77","68",,,,"   60","   40",,,,,,"8.9","14.1",,,"    1",,,,,,,"    1",,,,,,,,,,,
"USW00094728","2022-08-02",,,"66","29.82","29.67","71","3.58",,,,,,,,,,"0.00",,"   63","   45","   84","0.0","0.0",,"90","72",,,,"  240","  270",,,,,,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-08-03",,,"64","29.98","29.82","69","3.13",,,,,,,,,,"0.00",,"   60","   34","   79","0.0","0.0",,"89","71",,,,"  230","  130",,,,,,"8.9","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-08-04",,,"67","30.03","29.88","73","3.58",,,,,,,,,,"0.00",,"   58","   47","   74","0.0","0.0",,"93","76",,,,"  140","  130",,,,,,"12.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-08-05",,,"68","30.12","29.98","73","3.36",,,,,,,,,,"0.00",,"   61","   48","   69","0.0","0.0",,"89","78",,,,"  230","  220",,,,,,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-08-06",,,"69","30.18","30.04","73","4.03",,,,,,,,,,"0.00",,"   61","   45","   74","0.0","0.0",,"92","77",,,,"  240","  240",,,,,,"13.0","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-08-07",,,"71","30.12","29.99","75","5.59",,,,,,,,,,"0.16",,"   66","   47","   90","0.0","0.0",,"92","76",,,,"  260","  250",,,,,,"14.1","25.9",,,"    1",,"    1",,,,,,,,,,,,,,,,
"USW00094728","2022-08-08",,,"72","29.97","29.84","76","5.37",,,,,,,,,,"0.00",,"   65","   46","   82","0.0","0.0",,"93","79",,,,"  250","   99",,,,,,"8.9","18.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-08-09",,,"72","29.91","29.77","76","4.92",,,,,,,,,,"0.03",,"   63","   41","   85","0.0","0.0",,"97","78",,,,"  240","   10",,,,,,"14.1","23.0",,,,,"    1",,,,,,,,,,,,,,,,
"USW00094728","2022-08-10",,,"64","30.01","29.87","70","3.58",,,,,,,,,,"0.00",,"   59","   45","   69","0.0","0.0",,"87","75",,,,"  140","  170",,,,,,"8.9","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-08-11",,,"62","29.89","29.75","69","2.24",,,,,,,,,,"0.11",,"   59","   27","   94","0.0","0.0",,"89","72",,,,"  260","  270",,,,,,"10.1","15.0",,,"    1",,,,,,,,,,,,,,,,,,
"USW00094728","2022-08-12",,,"50","29.98","29.85","62","5.59",,,,,,,,,,"0.00",,"   40","   25","   59","0.0","0.0",,"85","71",,,,"   60","   10",,,,,,"14.1","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-08-13",,,"48","30.08","29.94","59","4.47",,,,,,,,,,"0.00",,"   44","   31","   59","0.0","0.0",,"79","65",,,,"   50","   50",,,,,,"14.1","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-08-14",,,"52","30.04","29.90","61","2.68",,,,,,,,,,"0.00",,"   48","   33","   61","0.0","0.0",,"82","66",,,,"  130","  130",,,,,,"8.9","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00094728","2022-08-15",,,"55","29.99","29.85","63","1.79",,,,,,,,,,"0.00",,"   51","   37","   68","0.0","0.0",,"83","68",,,,"  200","  200",,,,,,"8.9","16.1",,,,,,,,,,,,,,,,,,,,,
